trial,generation,score,target_m_s,activity_scale,body_vx_m_s,body_vy_m_s,signed_lateral_m_s,target_abs_error_m_s,yaw_rate_rad_s,terminated,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
26,2,-1.3210064195001574,0.0375,0.6,0.02545780883964409,-0.09257805619993927,0.09257805619993927,0.05507805619993927,-0.30650611502700303,False,-0.5081453218479164,0.033376878565067804,1.1861210473205006,2.1492881354922284,-1.661304935173951,0.6092302168217669,0.9566830605406152,-1.3116575089614997,1.6597352212011103,0.37604326990235526,-0.31509767608588146
27,2,1.001385376725452,0.0375,0.6,-0.023151948092440453,-0.052750291722609643,0.052750291722609643,0.015250291722609645,-0.12171668259144308,False,-0.4270903056369888,0.06943158748772624,1.4637591073040699,2.681160479005232,0.24181697846100247,0.4726318053101676,1.226120218561153,-1.336255584675838,-0.7655187053058126,0.08802914509512216,-0.3277436708004422
28,2,-0.7978654963535659,0.0375,0.6,0.022137535280910503,-0.08662332982247707,0.08662332982247707,0.04912332982247707,-0.21108977235329995,False,-0.4729075419253388,0.19823435134735223,1.287959677641589,2.8730254435017972,-1.18704316216562,0.47587750267420914,0.9461076450543161,-1.6136610152524191,0.62492073572044,0.13564448608526258,-0.3849957207132324
29,2,-0.6650773934579297,0.0375,0.6,-0.012527962841352767,-0.009418260948553343,0.009418260948553343,0.028081739051446654,-0.07624248409597996,False,-0.37717962145791206,0.1803961051285461,1.1860128854331282,1.5188647359680294,-0.5905818101829738,0.36475055480096497,1.4070530629840465,-1.2762614260009937,0.777553761721189,-0.08305554755779931,-0.33681841075928143
30,2,-1.8323045833038458,0.0375,0.6,0.01965794857037143,-0.12563353962837928,0.12563353962837928,0.08813353962837928,-0.2499490364233323,False,-0.36163150576989145,0.04778484633831142,1.1079939201115647,0.7251067494465202,-1.504594902669725,0.902770131435249,0.9416917684987752,-0.47831338318204386,0.8445210882068475,0.3082986117209009,-0.3997874351970693
31,2,0.15606537332546389,0.0375,0.6,-0.09519484441876332,-0.05511602120878995,0.05511602120878995,0.017616021208789953,-0.12284426896440344,False,-0.6059326994548462,0.011214652507533222,1.4223164837545932,1.8954667372119145,-1.8631167181607353,0.6811553719645508,1.1279409637870412,-0.7584215781422414,0.6925303727386645,0.026114424891916177,-0.2874834528501299
32,2,1.2296538704040856,0.0375,0.6,-0.05106126107513916,-0.0376772777771015,0.0376772777771015,0.00017727777710150466,0.07486337104311931,False,-0.5423784067581024,0.36787328384987283,1.4083342077964707,2.11601234045294,0.4510428971634908,0.7202778847758097,0.9863796698857542,-0.3743512287793074,-0.15440174262756345,0.04566149248134188,-0.35308331448677865
33,2,-1.2728012841161482,0.0375,0.6,0.044177927933136074,-0.09030390977773066,0.09030390977773066,0.05280390977773066,-0.25570559693456224,False,-0.6355970709401981,0.2184993880413665,1.4140041606088822,2.8567137663320556,-1.4645959365745043,0.25049292491969377,1.2467575862449427,-0.36980969818701226,-0.15467883596415977,0.2799842503439527,-0.3974810890050193
34,2,-4.096932593832654,0.0375,0.6,0.04027416651839252,0.010234193135346237,-0.010234193135346237,0.047734193135346235,-0.035422423747772415,False,-0.5113578629834763,0.3425672281680767,1.17139309046473,2.9575649354132167,-2.8519516448764506,0.39037936592599287,1.346679622149435,0.7291140376245564,1.2360419244626941,0.05469488982959103,-0.3274663277685628
35,2,1.2355930949754785,0.0375,0.6,-0.01655672504911394,-0.034007272076329864,0.034007272076329864,0.0034927279236701345,-0.14950739307080152,False,-0.3745304712131914,0.06299031177630689,1.062864563794143,2.9863284517095536,-1.0654637171877965,0.6174890290763524,1.2379697988779779,-1.6475043613012506,1.0021900932110803,-0.07224575373761932,-0.38422480175916035
