trial,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
25,reverse_left,-0.25,0.15,0.035276082228358964,-0.07397082733593438,-0.16030356320555392,3.0,False,0.47967439889907837,-5.514094808853455,0.36269184522002196,-0.06830666764747251,-0.035276082228358964,-0.07397082733593438,1.440951027854487,3.465694244531146,0.8015178160277695,-0.2183804060674449,0.8439454166352274,1.0200540124221391,-0.631175249314607,-0.5052176387045613,0.45611051069908415,0.79068611671512,2.0690106584122248,-2.770681648266431,-0.5960592501337956,-0.6496940065645684
26,reverse_left,-0.25,0.15,-0.0637692718637078,-0.09631390472164046,-0.08792336766326958,3.0,False,0.6347753405570984,-4.562248000601871,0.3087918777451812,0.005128604333034209,0.0637692718637078,-0.09631390472164046,0.20288410170365248,4.210463490721349,0.4396168383163479,-0.6590612052225314,0.8407224993629077,0.6953542212897972,1.9341168045808317,-2.4264135245243224,0.8872670871887842,1.2238396573011852,-0.6034598203404227,2.3350496532177214,-0.26313109935833134,-0.26838799256696283
27,reverse_left,-0.25,0.15,0.041966744308518454,0.030366011381633223,0.19134710182022285,3.0,False,0.4329964816570282,-2.8333789131590517,0.31552633965305543,-0.020363002394627502,-0.041966744308518454,0.030366011381633223,1.5245843038564806,0.0,0.9567355091011143,-0.6672473815775359,0.7635787225858198,0.21207493826166557,-0.737791174684086,1.3590439470950848,0.025062938758696696,1.3071256630565566,-2.2104241506688806,2.0431925350257805,0.1611140749654597,-0.018017459751088483
28,reverse_left,-0.25,0.15,0.06758758392477059,0.09538413005164793,0.4392335003993552,3.0,False,0.23808395862579346,-3.4769072492366844,0.32224954106001225,-0.008881145034773616,-0.06758758392477059,0.09538413005164793,1.8448447990596324,0.0,2.196167501996776,-0.28633766370870317,0.23171527739414188,1.3628575004577137,0.6694551184625794,0.945123325823884,0.5885849860311076,1.399987165189568,-2.1313207852356593,1.5782709131457082,0.40024313112457754,0.16744731949610026
29,reverse_left,-0.25,0.15,0.10001334985161836,-0.045298927463411326,-0.3050742524491623,3.0,False,0.3311777710914612,-5.965162798059512,0.4008129440807896,-0.10906684587992102,-0.10001334985161836,-0.045298927463411326,2.2501668731452296,2.5099642487803777,1.5253712622458115,-0.30522794249066165,0.38671197769989574,1.2938804829263049,-2.788443505209913,-2.041053802323853,0.5597291984070688,0.6952858184140376,1.1279374814981153,2.327327823324339,-0.4787828819511287,0.473746866902216
30,reverse_left,-0.25,0.15,0.0038465463404376552,-0.03089034182532288,0.026061912492487238,3.0,False,0.5779434442520142,-3.6138447614334357,0.3117040019869012,-0.01919133602818478,-0.0038465463404376552,-0.03089034182532288,1.0480818292554708,2.029678060844096,0.1303095624624362,-0.8032068873569538,0.021925249134553182,0.3035175857571814,1.1615207831914809,0.31443211604086185,0.9691124696641639,0.8767828018373974,-1.4901465668299159,-3.141353872822125,-0.17720874314505553,-0.07594961971519998
31,reverse_left,-0.25,0.15,0.07243937134816066,-0.07560063169564936,0.034763009995787186,3.0,False,0.5266734957695007,-5.902927074451904,0.393526102332327,-0.10101245258916305,-0.07243937134816066,-0.07560063169564936,1.905492141852008,3.5200210565216454,0.17381504997893593,-0.3813184948360856,0.7609789666353384,0.5996859715299082,-1.7063430671808875,-0.03820101697930589,0.6430705310845309,0.8719267796276652,1.497035975987579,-2.8381658368515796,-0.5312654050268242,-0.4551577475557633
32,reverse_left,-0.25,0.15,0.0507228896672306,-0.0180353844155182,-0.251755813381395,3.0,False,0.6203550696372986,-4.375611507910657,0.3444853360964445,-0.05277364779063602,-0.0507228896672306,-0.0180353844155182,1.6340361208403826,1.6011794805172734,1.258779066906975,-0.7261303503575608,0.9801457344142864,0.15182803826509275,2.8741813493186505,1.83517984663236,0.03810903928542486,1.4371775779981115,-0.4778750071622282,2.996434945272771,0.0995944622219368,0.6469900261953689
33,reverse_left,-0.25,0.15,0.07136796564838338,-0.0364755787792497,-0.48588705440684676,3.0,False,0.7495740056037903,-5.608148690121861,0.37155149148676103,-0.07996405612467095,-0.07136796564838338,-0.0364755787792497,1.8920995706047925,2.21585262597499,2.4294352720342336,-0.8925927390538171,0.4039303581461714,1.0366351512312448,2.3334212248544146,-2.6982142586546134,0.7664739767284147,0.06302673200386433,2.873334744488302,-2.648069067841147,-0.17049861394692378,0.5441996855889146
34,reverse_left,-0.25,0.15,0.0748040997262343,0.060495152953119635,0.45737083430600184,3.0,False,0.2608896791934967,-3.717901248010627,0.3369107015870155,-0.03301948691122253,-0.0748040997262343,0.060495152953119635,1.9350512465779286,0.0,2.2868541715300092,-0.09859299050040515,0.6107379870868641,1.3163210288693055,-2.9673495794583076,-0.9007451183756987,0.3900023827068445,0.5402319031070817,2.8656514739382697,-2.666346630055868,0.5012042193537585,0.00477785968710287
35,reverse_left,-0.25,0.15,0.09472580583137989,-0.02248242947009552,-0.5264172325837356,3.0,False,0.5939314365386963,-5.6575129387239835,0.3854686364440053,-0.09279382291689121,-0.09472580583137989,-0.02248242947009552,2.1840725728922488,1.7494143156698505,2.632086162918678,-0.7472997543790123,0.21713774091407778,0.8813179989042065,-0.13837657963274053,1.0844242053684106,0.33116818153823935,0.5269250426602088,2.4735565188578805,3.0488952497576554,-0.5977531091303282,0.4833025718470274
36,reverse_left,-0.25,0.15,0.1973096777169265,-0.07446195047189409,0.9973269424105909,3.0,False,0.6444554924964905,-9.4795851591816,0.5004688951262283,-0.20750201027553072,-0.1973096777169265,-0.07446195047189409,3.466370971461581,3.482065015729803,4.986634712052955,-0.7521125267428,0.47139085079058707,0.15374007818308266,1.3425787844857524,-0.782587752133812,0.7096263849317236,1.2119412448298554,-0.9787869477074471,-1.9318155415960396,-0.49813061233233136,-0.22744480191037542
37,reverse_left,-0.25,0.15,0.03843484696390312,0.02352891395513323,-0.016430583156109495,3.0,False,0.6761496663093567,-2.6514058855091416,0.3149437990316023,-0.020852083012655644,-0.03843484696390312,0.02352891395513323,1.480435587048789,0.2157028681622256,0.08215291578054747,-0.872693226527801,0.3647358768050114,0.37508456687845815,1.2656375394873027,2.3787765913686654,0.7084383987243027,0.24201505481958635,-1.8729283221358235,-2.7129550486008522,0.22831662570275124,0.08749137345693492
38,reverse_left,-0.25,0.15,0.03913380705390767,-0.10304463253224021,-0.35686196370116113,3.0,False,0.439746618270874,-6.724399041000722,0.38422642339493357,-0.0865729887623523,-0.03913380705390767,-0.10304463253224021,1.4891725881738458,4.434821084408006,1.7843098185058055,-0.6795353721781215,0.3631670222640465,0.5970774380235322,1.71701173149569,-1.4822108352397148,0.1990942897929604,1.2198931671684985,-0.6386618922468945,2.3331527991614465,-0.27706654757008164,-0.1344961056950097
39,reverse_left,-0.25,0.15,0.06276315831461902,0.03958730715485921,0.19888637666449993,3.0,False,0.6641955971717834,-3.1473174081173694,0.33168020130880715,-0.03345146275018145,-0.06276315831461902,0.03958730715485921,1.7845394789327378,0.0,0.9944318833224997,-0.770234410555608,0.9908945442935064,0.7550693229430833,1.8914157373060654,-2.395963178918135,0.5526536097138764,0.9075532878391075,-2.301077570467921,-2.3840524529629814,0.44070555568257763,0.4190980717660884
